"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"2006"	"2006"	"24 years"	"24"	"Female"	"F"	2062716
	"2006"	"2006"	"24 years"	"24"	"Male"	"M"	2138575
	"2006"	"2006"	"25 years"	"25"	"Female"	"F"	2115632
	"2006"	"2006"	"25 years"	"25"	"Male"	"M"	2139011
	"2006"	"2006"	"26 years"	"26"	"Female"	"F"	2090828
	"2006"	"2006"	"26 years"	"26"	"Male"	"M"	2095497
	"2006"	"2006"	"27 years"	"27"	"Female"	"F"	1999674
	"2006"	"2006"	"27 years"	"27"	"Male"	"M"	2004824
	"2006"	"2006"	"28 years"	"28"	"Female"	"F"	1925997
	"2006"	"2006"	"28 years"	"28"	"Male"	"M"	1948157
	"2006"	"2006"	"29 years"	"29"	"Female"	"F"	1882291
	"2006"	"2006"	"29 years"	"29"	"Male"	"M"	1908100
	"2006"	"2006"	"30 years"	"30"	"Female"	"F"	1870844
	"2006"	"2006"	"30 years"	"30"	"Male"	"M"	1908207
	"2006"	"2006"	"31 years"	"31"	"Female"	"F"	1903298
	"2006"	"2006"	"31 years"	"31"	"Male"	"M"	1920967
	"2006"	"2006"	"32 years"	"32"	"Female"	"F"	1882413
	"2006"	"2006"	"32 years"	"32"	"Male"	"M"	1890125
	"2006"	"2006"	"33 years"	"33"	"Female"	"F"	1931252
	"2006"	"2006"	"33 years"	"33"	"Male"	"M"	1928913
	"2006"	"2006"	"34 years"	"34"	"Female"	"F"	2024111
	"2006"	"2006"	"34 years"	"34"	"Male"	"M"	2025038
	"2006"	"2006"	"35 years"	"35"	"Female"	"F"	2153617
	"2006"	"2006"	"35 years"	"35"	"Male"	"M"	2148987
	"2006"	"2006"	"36 years"	"36"	"Female"	"F"	2184485
	"2006"	"2006"	"36 years"	"36"	"Male"	"M"	2196017
	"2006"	"2006"	"37 years"	"37"	"Female"	"F"	2066577
	"2006"	"2006"	"37 years"	"37"	"Male"	"M"	2059996
	"2006"	"2006"	"38 years"	"38"	"Female"	"F"	2035923
	"2006"	"2006"	"38 years"	"38"	"Male"	"M"	2020763
	"2006"	"2006"	"39 years"	"39"	"Female"	"F"	2048846
	"2006"	"2006"	"39 years"	"39"	"Male"	"M"	2026022
	"2006"	"2006"	"40 years"	"40"	"Female"	"F"	2102820
	"2006"	"2006"	"40 years"	"40"	"Male"	"M"	2081774
	"2006"	"2006"	"41 years"	"41"	"Female"	"F"	2252637
	"2006"	"2006"	"41 years"	"41"	"Male"	"M"	2235552
	"2006"	"2006"	"42 years"	"42"	"Female"	"F"	2294736
	"2006"	"2006"	"42 years"	"42"	"Male"	"M"	2257544
	"2006"	"2006"	"43 years"	"43"	"Female"	"F"	2297856
	"2006"	"2006"	"43 years"	"43"	"Male"	"M"	2246886
	"2006"	"2006"	"44 years"	"44"	"Female"	"F"	2290114
	"2006"	"2006"	"44 years"	"44"	"Male"	"M"	2242649
	"2006"	"2006"	"45 years"	"45"	"Female"	"F"	2318320
	"2006"	"2006"	"45 years"	"45"	"Male"	"M"	2255226
	"2006"	"2006"	"46 years"	"46"	"Female"	"F"	2359182
	"2006"	"2006"	"46 years"	"46"	"Male"	"M"	2322962
	"2006"	"2006"	"47 years"	"47"	"Female"	"F"	2282479
	"2006"	"2006"	"47 years"	"47"	"Male"	"M"	2223663
	"2006"	"2006"	"48 years"	"48"	"Female"	"F"	2278808
	"2006"	"2006"	"48 years"	"48"	"Male"	"M"	2216534
	"2006"	"2006"	"49 years"	"49"	"Female"	"F"	2266666
	"2006"	"2006"	"49 years"	"49"	"Male"	"M"	2191446
	"2006"	"2006"	"50 years"	"50"	"Female"	"F"	2175011
	"2006"	"2006"	"50 years"	"50"	"Male"	"M"	2089893
	"2006"	"2006"	"51 years"	"51"	"Female"	"F"	2194302
	"2006"	"2006"	"51 years"	"51"	"Male"	"M"	2125890
	"2006"	"2006"	"52 years"	"52"	"Female"	"F"	2104762
	"2006"	"2006"	"52 years"	"52"	"Male"	"M"	2010094
	"2006"	"2006"	"53 years"	"53"	"Female"	"F"	2046556
	"2006"	"2006"	"53 years"	"53"	"Male"	"M"	1949539
	"2006"	"2006"	"54 years"	"54"	"Female"	"F"	1985489
	"2006"	"2006"	"54 years"	"54"	"Male"	"M"	1889337
	"2006"	"2006"	"55 years"	"55"	"Female"	"F"	1928603
	"2006"	"2006"	"55 years"	"55"	"Male"	"M"	1816409
	"2006"	"2006"	"56 years"	"56"	"Female"	"F"	1930335
	"2006"	"2006"	"56 years"	"56"	"Male"	"M"	1830564
	"2006"	"2006"	"57 years"	"57"	"Female"	"F"	1855370
	"2006"	"2006"	"57 years"	"57"	"Male"	"M"	1746603
	"2006"	"2006"	"58 years"	"58"	"Female"	"F"	1839667
	"2006"	"2006"	"58 years"	"58"	"Male"	"M"	1728992
	"2006"	"2006"	"59 years"	"59"	"Female"	"F"	1919090
	"2006"	"2006"	"59 years"	"59"	"Male"	"M"	1801227
	"2006"	"2006"	"60 years"	"60"	"Female"	"F"	1430756
	"2006"	"2006"	"60 years"	"60"	"Male"	"M"	1326336
	"2006"	"2006"	"61 years"	"61"	"Female"	"F"	1441590
	"2006"	"2006"	"61 years"	"61"	"Male"	"M"	1335279
	"2006"	"2006"	"62 years"	"62"	"Female"	"F"	1422085
	"2006"	"2006"	"62 years"	"62"	"Male"	"M"	1303566
	"2006"	"2006"	"63 years"	"63"	"Female"	"F"	1469890
	"2006"	"2006"	"63 years"	"63"	"Male"	"M"	1340312
	"2006"	"2006"	"64 years"	"64"	"Female"	"F"	1294668
	"2006"	"2006"	"64 years"	"64"	"Male"	"M"	1168771
	"2006"	"2006"	"65 years"	"65"	"Female"	"F"	1208196
	"2006"	"2006"	"65 years"	"65"	"Male"	"M"	1077812
	"2006"	"2006"	"66 years"	"66"	"Female"	"F"	1171707
	"2006"	"2006"	"66 years"	"66"	"Male"	"M"	1042044
	"2006"	"2006"	"67 years"	"67"	"Female"	"F"	1112106
	"2006"	"2006"	"67 years"	"67"	"Male"	"M"	986584
	"2006"	"2006"	"68 years"	"68"	"Female"	"F"	1090864
	"2006"	"2006"	"68 years"	"68"	"Male"	"M"	953381
	"2006"	"2006"	"69 years"	"69"	"Female"	"F"	1026329
	"2006"	"2006"	"69 years"	"69"	"Male"	"M"	884178
	"2006"	"2006"	"70 years"	"70"	"Female"	"F"	1000140
	"2006"	"2006"	"70 years"	"70"	"Male"	"M"	848416
	"2006"	"2006"	"71 years"	"71"	"Female"	"F"	1005603
	"2006"	"2006"	"71 years"	"71"	"Male"	"M"	843344
	"2006"	"2006"	"72 years"	"72"	"Female"	"F"	917086
	"2006"	"2006"	"72 years"	"72"	"Male"	"M"	755357
	"2006"	"2006"	"73 years"	"73"	"Female"	"F"	917734
	"2006"	"2006"	"73 years"	"73"	"Male"	"M"	743108
	"2006"	"2006"	"74 years"	"74"	"Female"	"F"	900873
	"2006"	"2006"	"74 years"	"74"	"Male"	"M"	718165
	"2006"	"2006"	"75 years"	"75"	"Female"	"F"	884121
	"2006"	"2006"	"75 years"	"75"	"Male"	"M"	689385
	"2006"	"2006"	"76 years"	"76"	"Female"	"F"	900407
	"2006"	"2006"	"76 years"	"76"	"Male"	"M"	686620
	"2006"	"2006"	"77 years"	"77"	"Female"	"F"	842943
	"2006"	"2006"	"77 years"	"77"	"Male"	"M"	629385
	"2006"	"2006"	"78 years"	"78"	"Female"	"F"	835874
	"2006"	"2006"	"78 years"	"78"	"Male"	"M"	605767
	"2006"	"2006"	"79 years"	"79"	"Female"	"F"	805791
	"2006"	"2006"	"79 years"	"79"	"Male"	"M"	566741
	"2006"	"2006"	"80 years"	"80"	"Female"	"F"	763565
	"2006"	"2006"	"80 years"	"80"	"Male"	"M"	515325
	"2006"	"2006"	"81 years"	"81"	"Female"	"F"	752401
	"2006"	"2006"	"81 years"	"81"	"Male"	"M"	487526
	"2006"	"2006"	"82 years"	"82"	"Female"	"F"	701199
	"2006"	"2006"	"82 years"	"82"	"Male"	"M"	436936
	"2006"	"2006"	"83 years"	"83"	"Female"	"F"	643892
	"2006"	"2006"	"83 years"	"83"	"Male"	"M"	392892
	"2006"	"2006"	"84 years"	"84"	"Female"	"F"	602492
	"2006"	"2006"	"84 years"	"84"	"Male"	"M"	351889
	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	3347539
	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	1518390
	"2007"	"2007"	"< 1 year"	"0"	"Female"	"F"	2027181
	"2007"	"2007"	"< 1 year"	"0"	"Male"	"M"	2120816
	"2007"	"2007"	"1 year"	"1"	"Female"	"F"	1958096
	"2007"	"2007"	"1 year"	"1"	"Male"	"M"	2044119
	"2007"	"2007"	"2 years"	"2"	"Female"	"F"	1942309
	"2007"	"2007"	"2 years"	"2"	"Male"	"M"	2031170
	"2007"	"2007"	"3 years"	"3"	"Female"	"F"	1958867
	"2007"	"2007"	"3 years"	"3"	"Male"	"M"	2045144
	"2007"	"2007"	"4 years"	"4"	"Female"	"F"	1953816
	"2007"	"2007"	"4 years"	"4"	"Male"	"M"	2044444
	"2007"	"2007"	"5 years"	"5"	"Female"	"F"	1955007
	"2007"	"2007"	"5 years"	"5"	"Male"	"M"	2038482
	"2007"	"2007"	"6 years"	"6"	"Female"	"F"	1981981
	"2007"	"2007"	"6 years"	"6"	"Male"	"M"	2064421
	"2007"	"2007"	"7 years"	"7"	"Female"	"F"	1913487
	"2007"	"2007"	"7 years"	"7"	"Male"	"M"	2001256
	"2007"	"2007"	"8 years"	"8"	"Female"	"F"	1887870
	"2007"	"2007"	"8 years"	"8"	"Male"	"M"	1975219
	"2007"	"2007"	"9 years"	"9"	"Female"	"F"	1902338
	"2007"	"2007"	"9 years"	"9"	"Male"	"M"	1994550
	"2007"	"2007"	"10 years"	"10"	"Female"	"F"	1992946
	"2007"	"2007"	"10 years"	"10"	"Male"	"M"	2082772
	"2007"	"2007"	"11 years"	"11"	"Female"	"F"	2005151
	"2007"	"2007"	"11 years"	"11"	"Male"	"M"	2101341
	"2007"	"2007"	"12 years"	"12"	"Female"	"F"	2044995
	"2007"	"2007"	"12 years"	"12"	"Male"	"M"	2147007
	"2007"	"2007"	"13 years"	"13"	"Female"	"F"	2052707
	"2007"	"2007"	"13 years"	"13"	"Male"	"M"	2154619
	"2007"	"2007"	"14 years"	"14"	"Female"	"F"	2074283
	"2007"	"2007"	"14 years"	"14"	"Male"	"M"	2185221
	"2007"	"2007"	"15 years"	"15"	"Female"	"F"	2127798
	"2007"	"2007"	"15 years"	"15"	"Male"	"M"	2236697
	"2007"	"2007"	"16 years"	"16"	"Female"	"F"	2165619
	"2007"	"2007"	"16 years"	"16"	"Male"	"M"	2286631
	"2007"	"2007"	"17 years"	"17"	"Female"	"F"	2191076
	"2007"	"2007"	"17 years"	"17"	"Male"	"M"	2329969
	"2007"	"2007"	"18 years"	"18"	"Female"	"F"	2135140
	"2007"	"2007"	"18 years"	"18"	"Male"	"M"	2259498
	"2007"	"2007"	"19 years"	"19"	"Female"	"F"	2111693
	"2007"	"2007"	"19 years"	"19"	"Male"	"M"	2223695
	"2007"	"2007"	"20 years"	"20"	"Female"	"F"	2067209
	"2007"	"2007"	"20 years"	"20"	"Male"	"M"	2175195
	"2007"	"2007"	"21 years"	"21"	"Female"	"F"	2072600
	"2007"	"2007"	"21 years"	"21"	"Male"	"M"	2184771
	"2007"	"2007"	"22 years"	"22"	"Female"	"F"	2060669
	"2007"	"2007"	"22 years"	"22"	"Male"	"M"	2175374
	"2007"	"2007"	"23 years"	"23"	"Female"	"F"	2018612
	"2007"	"2007"	"23 years"	"23"	"Male"	"M"	2125328
	"2007"	"2007"	"24 years"	"24"	"Female"	"F"	2051073
	"2007"	"2007"	"24 years"	"24"	"Male"	"M"	2147168
	"2007"	"2007"	"25 years"	"25"	"Female"	"F"	2094993
	"2007"	"2007"	"25 years"	"25"	"Male"	"M"	2150579
	"2007"	"2007"	"26 years"	"26"	"Female"	"F"	2111654
	"2007"	"2007"	"26 years"	"26"	"Male"	"M"	2111196
	"2007"	"2007"	"27 years"	"27"	"Female"	"F"	2118406
	"2007"	"2007"	"27 years"	"27"	"Male"	"M"	2105989
	"2007"	"2007"	"28 years"	"28"	"Female"	"F"	1992509
	"2007"	"2007"	"28 years"	"28"	"Male"	"M"	2007290
	"2007"	"2007"	"29 years"	"29"	"Female"	"F"	1911697
	"2007"	"2007"	"29 years"	"29"	"Male"	"M"	1938385
	"2007"	"2007"	"30 years"	"30"	"Female"	"F"	1929353
	"2007"	"2007"	"30 years"	"30"	"Male"	"M"	1965174
	"2007"	"2007"	"31 years"	"31"	"Female"	"F"	1855504
	"2007"	"2007"	"31 years"	"31"	"Male"	"M"	1869108
	"2007"	"2007"	"32 years"	"32"	"Female"	"F"	1944828
	"2007"	"2007"	"32 years"	"32"	"Male"	"M"	1954635
	"2007"	"2007"	"33 years"	"33"	"Female"	"F"	1890567
	"2007"	"2007"	"33 years"	"33"	"Male"	"M"	1890360
	"2007"	"2007"	"34 years"	"34"	"Female"	"F"	1939082
	"2007"	"2007"	"34 years"	"34"	"Male"	"M"	1932154
	"2007"	"2007"	"35 years"	"35"	"Female"	"F"	2040888
	"2007"	"2007"	"35 years"	"35"	"Male"	"M"	2042845
	"2007"	"2007"	"36 years"	"36"	"Female"	"F"	2160312
	"2007"	"2007"	"36 years"	"36"	"Male"	"M"	2142266
	"2007"	"2007"	"37 years"	"37"	"Female"	"F"	2184832
	"2007"	"2007"	"37 years"	"37"	"Male"	"M"	2185701
	"2007"	"2007"	"38 years"	"38"	"Female"	"F"	2074052
	"2007"	"2007"	"38 years"	"38"	"Male"	"M"	2062939
	"2007"	"2007"	"39 years"	"39"	"Female"	"F"	2042755
	"2007"	"2007"	"39 years"	"39"	"Male"	"M"	2027301
	"2007"	"2007"	"40 years"	"40"	"Female"	"F"	2050266
	"2007"	"2007"	"40 years"	"40"	"Male"	"M"	2021075
	"2007"	"2007"	"41 years"	"41"	"Female"	"F"	2111306
	"2007"	"2007"	"41 years"	"41"	"Male"	"M"	2090954
	"2007"	"2007"	"42 years"	"42"	"Female"	"F"	2251520
	"2007"	"2007"	"42 years"	"42"	"Male"	"M"	2233912
	"2007"	"2007"	"43 years"	"43"	"Female"	"F"	2301759
	"2007"	"2007"	"43 years"	"43"	"Male"	"M"	2258746
	"2007"	"2007"	"44 years"	"44"	"Female"	"F"	2284312
	"2007"	"2007"	"44 years"	"44"	"Male"	"M"	2228489
	"2007"	"2007"	"45 years"	"45"	"Female"	"F"	2286767
	"2007"	"2007"	"45 years"	"45"	"Male"	"M"	2233025
	"2007"	"2007"	"46 years"	"46"	"Female"	"F"	2325773
	"2007"	"2007"	"46 years"	"46"	"Male"	"M"	2266159
	"2007"	"2007"	"47 years"	"47"	"Female"	"F"	2367220
	"2007"	"2007"	"47 years"	"47"	"Male"	"M"	2326976
	"2007"	"2007"	"48 years"	"48"	"Female"	"F"	2277094
	"2007"	"2007"	"48 years"	"48"	"Male"	"M"	2210559
	"2007"	"2007"	"49 years"	"49"	"Female"	"F"	2285359
	"2007"	"2007"	"49 years"	"49"	"Male"	"M"	2220829
	"2007"	"2007"	"50 years"	"50"	"Female"	"F"	2256393
	"2007"	"2007"	"50 years"	"50"	"Male"	"M"	2170086
	"2007"	"2007"	"51 years"	"51"	"Female"	"F"	2189912
	"2007"	"2007"	"51 years"	"51"	"Male"	"M"	2105021
	"2007"	"2007"	"52 years"	"52"	"Female"	"F"	2185395
	"2007"	"2007"	"52 years"	"52"	"Male"	"M"	2107225
	"2007"	"2007"	"53 years"	"53"	"Female"	"F"	2110678
	"2007"	"2007"	"53 years"	"53"	"Male"	"M"	2014300
	"2007"	"2007"	"54 years"	"54"	"Female"	"F"	2053371
	"2007"	"2007"	"54 years"	"54"	"Male"	"M"	1947797
	"2007"	"2007"	"55 years"	"55"	"Female"	"F"	1970420
	"2007"	"2007"	"55 years"	"55"	"Male"	"M"	1859281
	"2007"	"2007"	"56 years"	"56"	"Female"	"F"	1936853
	"2007"	"2007"	"56 years"	"56"	"Male"	"M"	1824531
	"2007"	"2007"	"57 years"	"57"	"Female"	"F"	1920539
	"2007"	"2007"	"57 years"	"57"	"Male"	"M"	1814344
	"2007"	"2007"	"58 years"	"58"	"Female"	"F"	1852510
	"2007"	"2007"	"58 years"	"58"	"Male"	"M"	1736443
	"2007"	"2007"	"59 years"	"59"	"Female"	"F"	1829151
	"2007"	"2007"	"59 years"	"59"	"Male"	"M"	1710700
	"2007"	"2007"	"60 years"	"60"	"Female"	"F"	1893411
	"2007"	"2007"	"60 years"	"60"	"Male"	"M"	1766043
	"2007"	"2007"	"61 years"	"61"	"Female"	"F"	1441286
	"2007"	"2007"	"61 years"	"61"	"Male"	"M"	1334516
	"2007"	"2007"	"62 years"	"62"	"Female"	"F"	1435809
	"2007"	"2007"	"62 years"	"62"	"Male"	"M"	1322109
	"2007"	"2007"	"63 years"	"63"	"Female"	"F"	1417309
	"2007"	"2007"	"63 years"	"63"	"Male"	"M"	1294016
	"2007"	"2007"	"64 years"	"64"	"Female"	"F"	1451383
	"2007"	"2007"	"64 years"	"64"	"Male"	"M"	1317780
	"2007"	"2007"	"65 years"	"65"	"Female"	"F"	1290637
	"2007"	"2007"	"65 years"	"65"	"Male"	"M"	1155119
	"2007"	"2007"	"66 years"	"66"	"Female"	"F"	1195702
	"2007"	"2007"	"66 years"	"66"	"Male"	"M"	1061969
	"2007"	"2007"	"67 years"	"67"	"Female"	"F"	1162703
	"2007"	"2007"	"67 years"	"67"	"Male"	"M"	1028624
	"2007"	"2007"	"68 years"	"68"	"Female"	"F"	1099908
	"2007"	"2007"	"68 years"	"68"	"Male"	"M"	968187
	"2007"	"2007"	"69 years"	"69"	"Female"	"F"	1075855
	"2007"	"2007"	"69 years"	"69"	"Male"	"M"	931531
	"2007"	"2007"	"70 years"	"70"	"Female"	"F"	1003987
	"2007"	"2007"	"70 years"	"70"	"Male"	"M"	856729
	"2007"	"2007"	"71 years"	"71"	"Female"	"F"	990705
	"2007"	"2007"	"71 years"	"71"	"Male"	"M"	836079
	"2007"	"2007"	"72 years"	"72"	"Female"	"F"	983890
	"2007"	"2007"	"72 years"	"72"	"Male"	"M"	815065
	"2007"	"2007"	"73 years"	"73"	"Female"	"F"	899567
	"2007"	"2007"	"73 years"	"73"	"Male"	"M"	734155
	"2007"	"2007"	"74 years"	"74"	"Female"	"F"	892848
	"2007"	"2007"	"74 years"	"74"	"Male"	"M"	715467
	"2007"	"2007"	"75 years"	"75"	"Female"	"F"	870058
	"2007"	"2007"	"75 years"	"75"	"Male"	"M"	683039
	"2007"	"2007"	"76 years"	"76"	"Female"	"F"	866442
	"2007"	"2007"	"76 years"	"76"	"Male"	"M"	668782
	"2007"	"2007"	"77 years"	"77"	"Female"	"F"	869410
	"2007"	"2007"	"77 years"	"77"	"Male"	"M"	652493
	"2007"	"2007"	"78 years"	"78"	"Female"	"F"	815742
	"2007"	"2007"	"78 years"	"78"	"Male"	"M"	599072
	"2007"	"2007"	"79 years"	"79"	"Female"	"F"	803572
	"2007"	"2007"	"79 years"	"79"	"Male"	"M"	571753
	"2007"	"2007"	"80 years"	"80"	"Female"	"F"	765528
	"2007"	"2007"	"80 years"	"80"	"Male"	"M"	527247
	"2007"	"2007"	"81 years"	"81"	"Female"	"F"	732857
	"2007"	"2007"	"81 years"	"81"	"Male"	"M"	483736
	"2007"	"2007"	"82 years"	"82"	"Female"	"F"	710665
	"2007"	"2007"	"82 years"	"82"	"Male"	"M"	448157
	"2007"	"2007"	"83 years"	"83"	"Female"	"F"	661644
	"2007"	"2007"	"83 years"	"83"	"Male"	"M"	403576
	"2007"	"2007"	"84 years"	"84"	"Female"	"F"	598573
	"2007"	"2007"	"84 years"	"84"	"Male"	"M"	355093
	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	3446309
	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	1593236
	"2008"	"2008"	"< 1 year"	"0"	"Female"	"F"	2022889
	"2008"	"2008"	"< 1 year"	"0"	"Male"	"M"	2109846
	"2008"	"2008"	"1 year"	"1"	"Female"	"F"	2005602
	"2008"	"2008"	"1 year"	"1"	"Male"	"M"	2095154
	"2008"	"2008"	"2 years"	"2"	"Female"	"F"	1957878
	"2008"	"2008"	"2 years"	"2"	"Male"	"M"	2046268
	"2008"	"2008"	"3 years"	"3"	"Female"	"F"	1952383
	"2008"	"2008"	"3 years"	"3"	"Male"	"M"	2039937
	"2008"	"2008"	"4 years"	"4"	"Female"	"F"	1975431
	"2008"	"2008"	"4 years"	"4"	"Male"	"M"	2065739
	"2008"	"2008"	"5 years"	"5"	"Female"	"F"	1968133
	"2008"	"2008"	"5 years"	"5"	"Male"	"M"	2056164
	"2008"	"2008"	"6 years"	"6"	"Female"	"F"	1953618
	"2008"	"2008"	"6 years"	"6"	"Male"	"M"	2034499
	"2008"	"2008"	"7 years"	"7"	"Female"	"F"	1995829
	"2008"	"2008"	"7 years"	"7"	"Male"	"M"	2077462
	"2008"	"2008"	"8 years"	"8"	"Female"	"F"	1919626
	"2008"	"2008"	"8 years"	"8"	"Male"	"M"	2010918
	"2008"	"2008"	"9 years"	"9"	"Female"	"F"	1911282
	"2008"	"2008"	"9 years"	"9"	"Male"	"M"	2002071
	"2008"	"2008"	"10 years"	"10"	"Female"	"F"	1999441
	"2008"	"2008"	"10 years"	"10"	"Male"	"M"	2094239
	"2008"	"2008"	"11 years"	"11"	"Female"	"F"	1982889
	"2008"	"2008"	"11 years"	"11"	"Male"	"M"	2072499
	"2008"	"2008"	"12 years"	"12"	"Female"	"F"	2031304
	"2008"	"2008"	"12 years"	"12"	"Male"	"M"	2128173
	"2008"	"2008"	"13 years"	"13"	"Female"	"F"	2048464
	"2008"	"2008"	"13 years"	"13"	"Male"	"M"	2151552
	"2008"	"2008"	"14 years"	"14"	"Female"	"F"	2046376
	"2008"	"2008"	"14 years"	"14"	"Male"	"M"	2151718
	"2008"	"2008"	"15 years"	"15"	"Female"	"F"	2101218
	"2008"	"2008"	"15 years"	"15"	"Male"	"M"	2217764
	"2008"	"2008"	"16 years"	"16"	"Female"	"F"	2147828
	"2008"	"2008"	"16 years"	"16"	"Male"	"M"	2263348
	"2008"	"2008"	"17 years"	"17"	"Female"	"F"	2167548
	"2008"	"2008"	"17 years"	"17"	"Male"	"M"	2299512
	"2008"	"2008"	"18 years"	"18"	"Female"	"F"	2230353
	"2008"	"2008"	"18 years"	"18"	"Male"	"M"	2357770
	"2008"	"2008"	"19 years"	"19"	"Female"	"F"	2158201
	"2008"	"2008"	"19 years"	"19"	"Male"	"M"	2267338
	"2008"	"2008"	"20 years"	"20"	"Female"	"F"	2099954
	"2008"	"2008"	"20 years"	"20"	"Male"	"M"	2203034
	"2008"	"2008"	"21 years"	"21"	"Female"	"F"	2075396
	"2008"	"2008"	"21 years"	"21"	"Male"	"M"	2176554
	"2008"	"2008"	"22 years"	"22"	"Female"	"F"	2062511
	"2008"	"2008"	"22 years"	"22"	"Male"	"M"	2170281
	"2008"	"2008"	"23 years"	"23"	"Female"	"F"	2068397
	"2008"	"2008"	"23 years"	"23"	"Male"	"M"	2169035
	"2008"	"2008"	"24 years"	"24"	"Female"	"F"	2033308
	"2008"	"2008"	"24 years"	"24"	"Male"	"M"	2122142
	"2008"	"2008"	"25 years"	"25"	"Female"	"F"	2084941
	"2008"	"2008"	"25 years"	"25"	"Male"	"M"	2161269
	"2008"	"2008"	"26 years"	"26"	"Female"	"F"	2087875
	"2008"	"2008"	"26 years"	"26"	"Male"	"M"	2118708
	"2008"	"2008"	"27 years"	"27"	"Female"	"F"	2141001
	"2008"	"2008"	"27 years"	"27"	"Male"	"M"	2124164
	"2008"	"2008"	"28 years"	"28"	"Female"	"F"	2106335
	"2008"	"2008"	"28 years"	"28"	"Male"	"M"	2109285
	"2008"	"2008"	"29 years"	"29"	"Female"	"F"	1973380
	"2008"	"2008"	"29 years"	"29"	"Male"	"M"	1995710
	"2008"	"2008"	"30 years"	"30"	"Female"	"F"	1964887
	"2008"	"2008"	"30 years"	"30"	"Male"	"M"	2005304
	"2008"	"2008"	"31 years"	"31"	"Female"	"F"	1909543
	"2008"	"2008"	"31 years"	"31"	"Male"	"M"	1918551
	"2008"	"2008"	"32 years"	"32"	"Female"	"F"	1900958
	"2008"	"2008"	"32 years"	"32"	"Male"	"M"	1906803
	"2008"	"2008"	"33 years"	"33"	"Female"	"F"	1952623
	"2008"	"2008"	"33 years"	"33"	"Male"	"M"	1954630
	"2008"	"2008"	"34 years"	"34"	"Female"	"F"	1897868
	"2008"	"2008"	"34 years"	"34"	"Male"	"M"	1893638
	"2008"	"2008"	"35 years"	"35"	"Female"	"F"	1956588
	"2008"	"2008"	"35 years"	"35"	"Male"	"M"	1951453
	"2008"	"2008"	"36 years"	"36"	"Female"	"F"	2047585
	"2008"	"2008"	"36 years"	"36"	"Male"	"M"	2036234
	"2008"	"2008"	"37 years"	"37"	"Female"	"F"	2159900
	"2008"	"2008"	"37 years"	"37"	"Male"	"M"	2131773
	"2008"	"2008"	"38 years"	"38"	"Female"	"F"	2192623
	"2008"	"2008"	"38 years"	"38"	"Male"	"M"	2189534
	"2008"	"2008"	"39 years"	"39"	"Female"	"F"	2081113
	"2008"	"2008"	"39 years"	"39"	"Male"	"M"	2070660
	"2008"	"2008"	"40 years"	"40"	"Female"	"F"	2043855
	"2008"	"2008"	"40 years"	"40"	"Male"	"M"	2021855
	"2008"	"2008"	"41 years"	"41"	"Female"	"F"	2058913
	"2008"	"2008"	"41 years"	"41"	"Male"	"M"	2031178
	"2008"	"2008"	"42 years"	"42"	"Female"	"F"	2109888
	"2008"	"2008"	"42 years"	"42"	"Male"	"M"	2089575
	"2008"	"2008"	"43 years"	"43"	"Female"	"F"	2259139
	"2008"	"2008"	"43 years"	"43"	"Male"	"M"	2236079
	"2008"	"2008"	"44 years"	"44"	"Female"	"F"	2286129
	"2008"	"2008"	"44 years"	"44"	"Male"	"M"	2238412
	"2008"	"2008"	"45 years"	"45"	"Female"	"F"	2280805
	"2008"	"2008"	"45 years"	"45"	"Male"	"M"	2218446
	"2008"	"2008"	"46 years"	"46"	"Female"	"F"	2295486
	"2008"	"2008"	"46 years"	"46"	"Male"	"M"	2245998
	"2008"	"2008"	"47 years"	"47"	"Female"	"F"	2334953
	"2008"	"2008"	"47 years"	"47"	"Male"	"M"	2271170
	"2008"	"2008"	"48 years"	"48"	"Female"	"F"	2360935
	"2008"	"2008"	"48 years"	"48"	"Male"	"M"	2312020
	"2008"	"2008"	"49 years"	"49"	"Female"	"F"	2284804
	"2008"	"2008"	"49 years"	"49"	"Male"	"M"	2216356
	"2008"	"2008"	"50 years"	"50"	"Female"	"F"	2273904
	"2008"	"2008"	"50 years"	"50"	"Male"	"M"	2197224
	"2008"	"2008"	"51 years"	"51"	"Female"	"F"	2274367
	"2008"	"2008"	"51 years"	"51"	"Male"	"M"	2189639
	"2008"	"2008"	"52 years"	"52"	"Female"	"F"	2179899
	"2008"	"2008"	"52 years"	"52"	"Male"	"M"	2084700
	"2008"	"2008"	"53 years"	"53"	"Female"	"F"	2192990
	"2008"	"2008"	"53 years"	"53"	"Male"	"M"	2113819
	"2008"	"2008"	"54 years"	"54"	"Female"	"F"	2119393
	"2008"	"2008"	"54 years"	"54"	"Male"	"M"	2013539
	"2008"	"2008"	"55 years"	"55"	"Female"	"F"	2035932
	"2008"	"2008"	"55 years"	"55"	"Male"	"M"	1913592
	"2008"	"2008"	"56 years"	"56"	"Female"	"F"	1980548
	"2008"	"2008"	"56 years"	"56"	"Male"	"M"	1870156
	"2008"	"2008"	"57 years"	"57"	"Female"	"F"	1926122
